id,text,withheld
1470063090146414599,"RT @thebradfordfile: If you're blaming ""climate change"" for some tornadoes before all the dead bodies are found in Kentucky, you are an unh…",
1470063089064292366,"RT @DoctorVive: ""But economic growth will make us resilient to climate breakdown.""

 https://t.co/yxSClKPmTo",
1470063087898214402,"President Vladimir Putin offered 'sincere condolences'
🗣Joe's was more concerned abt climate change 🤬
https://t.co/vq2fHGehXm",
1470063087365591041,"RT @New_Narrative: Biden calls on EPA to investigate role of climate crisis in deadly tornadoes 

 https://t.co/bp7bsfaswh",
1470063080495267847,"RT @DoctorVive: ""But economic growth will make us resilient to climate breakdown.""

 https://t.co/yxSClKPmTo",
1470063080335831044,Biden calls on EPA to investigate role of climate crisis in deadly tornadoes - The Guardian https://t.co/75mz6r2ddf,
1470063077911666693,"RT @Chris_SactoCA: When u hear liberals defend Biden's horrible climate policy with ""the courts ordered it. He has no choice.""

Please note…",
1470063077500628994,"RT @FordJohnathan5: Democrat Talking Points 

Fasting growing economy in 52 years!
Ended war in Afghan! 
6 million news Jobs!
Reduced Defic…",
1470063075768385540,RT @SenCapito: It’s incredibly telling that the first line in Democrats' HOMELAND SECURITY funding bill talks about climate change and not…,
1470063074119979010,@shoe0nhead Climate change is a hoax.,
1470063070840070152,"RT @JamesTate121: This is what a shameless hypocrite looks like. By the way, Biden sent aid to Kentucky IMMEDIATELY, even BEFORE Rand Paul…",
1470063069925629957,"EXPLAINER: Was tornado outbreak related to climate change? 
https://t.co/fjxgpkDaJS https://t.co/r1aIXVwS6n",
1470063066272477185,RT @AlexEpstein: I'm very happy to see more and more people championing fossil fuels and energy freedom in the face of climate catastrophis…,
1470063065500577792,RT @mulindwa_guy: July 2019 was the 43rd July in a row of above average temp recorded yet you have probably heard news lately of breaking O…,
1470063064573972480,"RT @NewProgressUSA: This #tornadoemergency is another reason why we need UBI.

In addition to giving people the means to prepare/evacuate,…",
1470063064393338888,"RT @mtgreenee: There is no amount of taxes and government policies that will stop tornadoes.

The climate just changes.

It’s been changing…",
1470063062992445448,@rjc69mopar @mongoliciouss Do you know what sane people call climate change?  “The Weather”!!!,
1470063062237462531,RT @FaithOv14406694: Can’t this guy just shut the F up?! Try acknowledging the suffering of those affected and offering help instead of mak…,
1470063060173864961,"RT @FordJohnathan5: Democrat Talking Points 

Fasting growing economy in 52 years!
Ended war in Afghan! 
6 million news Jobs!
Reduced Defic…",
1470063059234340864,"RT @bluyu_u: they were the richest in joseon for centuries and gave patronage to the poor.. others were brave warriors ~
the founder later…",
1470063057300828160,"RT @katestarbird: Maria Ressa: “Without facts, you can’t have truth. Without truth, you can’t have trust. Without trust, we have no shared…",
1470063057300819974,RT @Sassychickie: Oh noo! Its soo cold! Yeah...its called weather. Been happening since the beginning of time. Enough of the climate change…,
1470063056327622656,Wonder if they will talk about the geo engineering and climate intervention don by harpa https://t.co/XsNSUUUBtx,
1470063055648210949,"RT @JunkScience: Climate ambulance chasers already linking tornado outbreak to global warming.

Despicable propaganda.

December tornado ou…",
1470063052619878406,"RT @CommodusJTrump: Today I saw the Left make the tragedy of Kentucky about the unvaccinated, climate change &amp; lack of proper dental care i…",
1470063049910505473,RT @_MattBoswell: Liberals dunking on Midwesterners after fatal storms they claim could be prevented is grand while Democrats control the W…,
1470063046273994752,"RT @PeterSweden7: When it gets warmer it is called global warming.

When it gets colder it is called climate change.",
1470063044193570825,"RT @jilevin: This is the crisis of our generation, FEMA chief says https://t.co/2qIZ1pRJ89",
1470063043446980615,"RT @NathanMackBrown: ⚠️ WARNING ⚠️ 

Just because our society is traumatized by COVID doesn’t mean 30 tornadoes across six states is normal…",
1470063042415181826,"RT @GBullstein: Lewis Hamilton is no longer F1 World Champion due to racism, climate change and Brexit.",
1470063034190032899,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470063031354675203,RT @sunrisemvmt: More than 70 people lost their lives last night in the most severe tornado event in Kentucky history — this is a climate e…,
1470063029031260167,RT @sendboyle: Hope is the last thing to go. We need to work at restoring optimism. https://t.co/Va1ISj7hPu,
1470063027265413127,"RT @Refugees: Human caused.
Human crisis.
Human consequences.

The climate emergency is about people. It was created by humans, and it will…",
1470063023129870338,https://t.co/gm5fONJGUd,
1470063020172713986,RT @tabrezhasan1122: Climate change is real,
1470063020114161664,@sueinphilly Someone on FB posted this morning that there's weather events &amp; there's climate change. One is causing the other to happen more frequently &amp; with more severity. I'm no meteorologist but been around 68 years &amp; it has def gotten warmer.,
1470063016184094723,"@SpeakerPelosi A bold agenda to safeguard the nation, from a climate crisis supported by  #BuildBackBetterAct",
1470063016171372545,"RT @SPE_Token_BSC: There is no better reason for being a volunteer, than helping to reduce climate change.

Checkout $SPE most recent blog,…",
1470063016020307973,"RT @yohiobaseball: .@TheLastRefuge2 The people tasked to run the country  are fear mongering nuts
FEMA director blames climate change on to…",
1470063006172254208,LA County Votes To Move More Than A Million Customers To 100% Renewable Energy | LAist https://t.co/V6ziJbYxUm,
1470063006168010762,"RT @ElectionWiz: PARIS - Installation of a Christmas tree by local residents in front of the 12th town hall, which refused to install one b…",
1470063004712677380,RT @ElijahGolson: Here are my thoughts on the “climate change influenced yesterday’s outbreak” argument. https://t.co/vJt6qBzO00,
1470063003399860229,RT @MattWalshBlog: One of the reasons the tornado was so uniquely deadly is that it hit a huge factory where many dozens of people happened…,
1470063001743114246,"RT @FoxNews: Roundup of liberals saying horrible things about tornado, blaming GOP

https://t.co/wcJIYeZ8lZ",
1470063000723853313,"RT @Floris_et_Fauna: List: 26 animal species humans are pushing to the brink of #extinction

The #COP26 was touted as a turning point for o…",
1470063000270688257,"RT @Carol24035539: @TheFinisher1235 @Breaking911 300,000 people around the world are either dying of heart attacks or are having heart prob…",
1470062997099868160,"Editorial: If California is worried about energy prices, take on PG&amp;E before gouging rooftop solar https://t.co/qMvk7nB6Vd via @sfchronicle #California #energy #solar #climate",
1470062996772818948,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062993799012354,"@davidsritchie @Wilson34David Or Jonathan is waiting for Scotland to become Independent and solve the world  ""climate change"" crises, an ideology as espoused recently by a.....ahem....""leading light"" of the SNP!!!",
1470062993337683970,"RT @dccc: Democrats’ #BuildBackBetter Act would catapult our current efforts to fight climate change into the 21st century.

The House did…",
1470062991026671619,RT @ClimateHuman: I still can't get over how stopping irreversible climate and ecological breakdown isn't humanity's #1 priority and I'm ru…,
1470062989948731396,RT @thebradfordfile: The same people who can't fix the supply chain claim they can alter global climate.,
1470062985909575690,RT @SkyNews: What causes tornadoes and are they getting worse with climate change? https://t.co/fsvW2x1pk7,
1470062982751215623,"RT @thebradfordfile: If you're blaming ""climate change"" for some tornadoes before all the dead bodies are found in Kentucky, you are an unh…",
1470062971116310537,@Geo88594491 @FlamencoJacob @thecyrusjanssen Actually it's more like 15 million liar but please explain to us how did Mao control floods and draughts and other climate catastrophes at that time? 🤔,
1470062970323578887,"RT @ScribblerMcgee: @bandwagonDan @Eve6 Wow, I didn't know that the people of Kentucky were solely responsible for climate emissions, I tho…",
1470062968083726347,"RT @CarterWSWS: It's true with climate change as well as with #omicron: we have to face up to reality as it is, not as we might like it to…",
1470062968046080001,"RT @JamesLindholm1: Research reveals that climate change may be causing tornado alley to shift East, out of traditional tornado alley of th…",
1470062965298806797,"RT @OlufemiOTaiwo: Event this coming Tuesday, I'll be talking to @WilliamMParis of @leftofphil about Reparations and Climate Justice. come…",
1470062960802365451,"RT @SLT20201: @Tackle71Wall As a scientist &amp; lover of wildlife,  I am outraged w/ the political propaganda that has polluted Climate Change…",
1470062960756285445,@ABC @RobMarciano They’re trying to scare you with climate change so you remain easily controlled through fear,
1470062960617926657,RT @npjbrooks: Thanks to @DanWhyte for highlighting our paper. It alks about #climatechange risks to both tangible (e.g. built &amp; ecological…,
1470062960093630467,"RT @HaleyLive: Folks, I’m just going to say it sixty and seventy degree days and tornadoes in December are not normal. The plan to address…",
1470062958680104967,RT @lavern_spicer: You gotta laugh that the party that can’t end Covid wants you to believe they can fix climate change AKA WEATHER!🤦🏾‍♀️😂,
1470062956415107079,"@vanishdoom84 @CBCNews Sure, and volcanic eruptions are a result of climate change too ya brainwashed assclown🤣🤣🤣",
1470062955530182661,"RT @RichardJMurphy: I keep being told what we can’t afford, from the NHS, to education to tackling climate change. But that’s nonsense. Wha…",
1470062954892648461,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062954758377478,"RT @CWBOCA: What else is new… 🙄🙄

https://t.co/gsfLDEa35n",
1470062954674458629,RT @KatjaMarjuska: ‘We faced so many cyclones’: how people in Bangladesh are rebuilding after climate catastrophe https://t.co/yugp8DJZty,
1470062953961603077,"@TomiLahren Climate change believers,, flat esrthers, BLM, Antifa, you all are cut from the same delusional clothe. I just wonder what happened to your parents that allowed yall to grow up so dumb.  But as long as we have participation trophy parents...welll.",
1470062951675711496,"@Thomasravenel @gdike @AlecBaldwin True. 

Includes the overwhelming majority of climate scientists, the overwhelming majority of epidemiologists, etc.",
1470062946369875970,"@MarshaBlackburn @TNMilitaryDept @T_E_M_A If you really want to thank the first responders, then you’ll support climate change legislation … so that, in the future, first responders won’t have to deal with these kinds of massive catastrophes more and more frequently",
1470062946306834434,RT @thebradfordfile: The same people who can't fix the supply chain claim they can alter global climate.,
1470062945300205568,"RT @ClimateBen: 2.

'If countries meet their net-zero and other new climate goals..fossil-fuel emissions would peak by 2025 and then start…",
1470062943920291841,RT @BuzzPatterson: The simple fact that liberals are using the devastating tornadoes in Kentucky to push their climate agenda is revolting.,
1470062942829772803,"RT @JeffYoung8: The @POTUS is spot-on in his response to a Q about #climate change connections to the #tornadoes, accurately reflecting the…",
1470062940644597763,"RT @ClimateNa: A moving series about climate change &amp; Maine, by ⁦@PLOvertonPPH⁩ &amp; ⁦@jrussglobe⁩: below the surface of “business as usual:”…",
1470062939675795457,@ClayTravis Climate Crisis indeed,
1470062939663175688,I remember wet climate,
1470062937985490944,RT @tomaskenn: South Florida Republicans @RepMariaSalazar and @RepCarlos voted no on infrastructure funding to deal with climate change des…,
1470062935913287682,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062935884115971,EF3 tornados?? In December?? In three states?? Someone tell me climate change isn't happening. #ItsReal https://t.co/bMiQmLH7wQ,
1470062935410151432,RT @Michaeljhandy: @Scolopendridae @ChrisRo89680792 @Eve6 Moving to a major fault line in a flood plain during climate change? Everyone liv…,
1470062933208190986,"RT @TimmonsRoberts: Just finished a lovely last session with the first ever class Understanding and Overcoming Climate Obstruction, built a…",
1470062933136740358,"When the unrealistic dreams of activists become government policies 🤢

Mandate to enforce EV sales quotas needed by end of next year: environment minister https://t.co/fFcsEyvvg7",
1470062932813881347,"RT @mtgreenee: There is no amount of taxes and government policies that will stop tornadoes.

The climate just changes.

It’s been changing…",
1470062932000186378,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062931173945349,"What caused tornado outbreak? Warm weather a key factor, relationship to climate change unclear https://t.co/sTJnJPezYm",
1470062926128205826,RT @joncoopertweets: Is now a good time for the GOP to ACCEPT that historic December tornadoes in Kentucky are part of the Climate Crisis?,
1470062925704482821,"@KurtSchlichter @MeredithMarsha1 In another 50 years, contemporary  climate science will be viewed with the same level of contempt that phrenology enjoys now.",
1470062920600064011,RT @MattWalshBlog: One of the reasons the tornado was so uniquely deadly is that it hit a huge factory where many dozens of people happened…,
1470062917097775107,"@mazzilolz @hazama_yuutou There are real issue in the world right now, like hunger, climate change, rapid deforestation, pollution of the ocean and atmosphere, and gun violence. Yet here you are, complaining about art, which is subjective, mind you.
There are better things to worry about.",
1470062901046042631,"RT @RGAM007: Opinion: Half a century of climate panic hasn't worked. Let's get smarter, via @FinancialPost . I encourage all people who are…",
1470062900525944836,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062899544702976,"RT @PeterSweden7: When it gets warmer it is called global warming.

When it gets colder it is called climate change.",
1470062896608649217,"RT @SpeakerPelosi: Six years ago, the world came together in Paris to forge a commitment to combating the climate crisis. And just last mon…",
1470062894280855556,"To reach our ambitious #climate goals, we will need new ideas and approaches to reduce carbon emissions.

@holtecintl is branching out to meet this need for #carbonfree energy by designing a small modular reactor

https://t.co/IqpcbgOt7e",
1470062893039239170,"RT @PeterSweden7: When it gets warmer it is called global warming.

When it gets colder it is called climate change.",
1470062892296937474,RT @WatchChad: Is climate change to blame for this idiot? People are dead…but please…push the agenda.,
1470062891965587458,glad the negative climate and health costs of meat poultry dairy are getting priced in at the store https://t.co/lxr2a9cSSk,
1470062890786902024,"@joncoopertweets How many tornadoes have happened in the past? However, now every storm that happens is caused by climate change.....give me a break.",
1470062890589765642,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062888375234568,I share your opinion that global climate change is devastating the world and every action possible towards its mitigation should be undertaken with swiftness and passion. 5/* @NellSco,
1470062887892828169,@CBCNews A study reveals that CBC is an irrelevant news organization that received 1.5B of tax payers money to spew BS about covid and climate change experts said. #defundcbc,
1470062885959200768,"RT @NathanMackBrown: ⚠️ WARNING ⚠️ 

Just because our society is traumatized by COVID doesn’t mean 30 tornadoes across six states is normal…",
1470062885220937729,"Climate change isn't funny like this amputation isn't funny. Laughing at tragedy can be a biological response to stressful, intense situations, but it's not funny.

#smilenowcrylater https://t.co/OH5iXOsZgZ https://t.co/OIHZDbA6RM",
1470062884684279816,"RT @BTLF1: British Universities took 89 million from oil giants in the last four years.. Climate emergency rgency. 

what a  farce..",
1470062884164096007,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062883321135107,RT @carltonreid: The world is not going to reverse climate breakdown by exchanging 1.4 billion fossil-fuel powered motor vehicles with 1.4…,
1470062882620465153,RT @theprovince: B.C. Climate News Dec. 6-Dec. 12: UBC commits to net zero emissions by 2035 | B.C. government provides $1-million grant to…,
1470062881643323401,"RT @GBullstein: Lewis Hamilton is no longer F1 World Champion due to racism, climate change and Brexit.",
1470062881383325698,"Without irony: ""The ability to escape anywhere is very attractive in the current climate.""

Not for long.

https://t.co/nwTHLe07KO",
1470062880175411210,"RT @FoxNews: Youngkin plans to withdraw Virginia from interstate climate pact

https://t.co/Kf9BSpDmlD",
1470062879571251203,https://t.co/3ydLzl4In0,
1470062870251593733,@FoxNews It’s all because of Climate Change!,
1470062869530222606,"Don't blame the devastating storms on climate change , remember Trump calls climate change a hoax !",
1470062867843936262,"RT @SLT20201: @Tackle71Wall GM!  Polar bears are thriving.  Artic sea ice expanding in 2021 helped. 30K bears now up 15% in 6 yr.

They won…",
1470062864434139145,"@FolkCynthiafolk @TomiLahren Unless you’re Gates- he’s been messing with climate for yrs latest is trying harness the sun and don’t forget messing with agriculture, all about power &amp; control",
1470062864136388609,RT @thebradfordfile: The same people who can't fix the supply chain claim they can alter global climate.,
1470062861422632966,"The Weaponization of Weather in the Phony Climate War: Bastardi, Joe, Payne, Jordan, Hannity, Sean: 9781662903656: https://t.co/dOMIIMwBKN: Books

Check out this book! https://t.co/gAueoD4Dap",
1470062861296803853,"RT @GeraldKutney: Whether you are 8 or 80 yrs old or in-between... you can be a climate activist.

What do you do?

You are trying to reduc…",
1470062860369678346,RT @MohamedNasheed: Male’ area witnessed 134.7mm of rain during the past 24 hours — the 3rd wettest day this decade. The wettest day on rec…,
1470062855705743360,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062852534939655,@MitchMyron @PeterSweden7 everything is a component of climate change... it covers all events. Its magical,
1470062848554545152,RT @IrishRainforest: It’s time for us to acknowledge there can be no deep decarbonisation without profound redistribution of income and wea…,
1470062848508370947,"RT @RealPatriot56: Joe Biden says we have $2 gas, said a hurricane ravaged Mayfield Kentucky because of climate change, and that America is…",
1470062847111483395,RT @GravesWilliams6: Biden couldn’t help himself when he blamed the tornadoes  on climate change yesterday! The man is just a mouthpiece fo…,
1470062847057035266,@mtgreenee @serendipitysue2 Yeah the climate does go through a period of change. However because of global warming we are exponentially speeding up and causing damage to this process.,
1470062846423846915,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062846377664513,"RT @RSKellner: Almost 100 years ago, in 1925, before #climatechange Chicken Littles ruled the weather roost, a huge tornado smashed across…",
1470062844318212099,@ckdelay @YPOwaves @teresa_r0 @mitchell_knight Which “climate change” money making initiative would have prevented this from happening. No one has ever claimed “climate change” has anything to do with a weather phenomenon that has been happening in the same geographical area for 1000s of years.,
1470062843013832704,"RT @mtgreenee: There is no amount of taxes and government policies that will stop tornadoes.

The climate just changes.

It’s been changing…",
1470062842141450242,"RT @SenNanOrrock: The Bipartisan Infrastructure Law is a generational investment that will:
a. End the supply chain backlog
b. Tackle the c…",
1470062841814130690,"RT @SpeakerPelosi: As the climate crisis accelerates, we are seeing the damage of extreme weather around the world &amp; here at home, posing a…",
1470062841470222337,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062838379020293,"RT @ClimateBen: 1.

The chance of reaching 1.5 degrees Celsius of heating by 2025 has “roughly doubled” compared to last year’s predictions…",
1470062837213106184,Maybe he should have someone check the data and let the people of Xenia Ohio know that it was climate change when that tornado tore the town up last century.   Or the other data from the early 1900’s and 1800’s. Why not just blame it on the republicans in the county! https://t.co/escqR86C83,
1470062835291938820,"RT @SpeakerPelosi: Six years ago, the world came together in Paris to forge a commitment to combating the climate crisis. And just last mon…",
1470062830502166529,"Climate Alarmism and Realism on the Ground in the UK - Harry Wilkinson https://t.co/O0WJCDmvCY via @YouTube

A U.K. Leader blowing with the wind? Opportunist not Leader? 
@BorisJohnson @Conservatives @SteveBakerHW @GBNEWS @sajidjavid @Nigel_Farage @TiceRichard",
1470062828115697667,Anybody who wants to get rid of nuclear power plants before hydrocarbon generated electricity isn't serious about climate change. I'm not in favor of building new ones of the current generation. Way too expensive. But there's lots of potential in innovative nuclear power. https://t.co/Bh1sN89Fzf,
1470062826865795072,"RT @FordJohnathan5: Democrat Talking Points 

Fasting growing economy in 52 years!
Ended war in Afghan! 
6 million news Jobs!
Reduced Defic…",
1470062824151937027,"@vicderbyshire Covid is just like Climate Change: the numbers will always be suspect because govt is doing the counting, the goal posts can be moved anytime they please, and the odds of ""winning"" at either are near zero.  And this is why Dems are pushing both cons.",
1470062823543877635,"@pmagn How about 1965?
https://t.co/E3b85ucrEK
There's also a Bell documentary from 1958 mentioning the dangers of global warming",
1470062822654726148,RT @mulindwa_guy: July 2019 was the 43rd July in a row of above average temp recorded yet you have probably heard news lately of breaking O…,
1470062822608437251,RT @GravesWilliams6: Biden couldn’t help himself when he blamed the tornadoes  on climate change yesterday! The man is just a mouthpiece fo…,
1470062822084251659,RT @carrielea85: So @JoeBiden your response to this horrible weather catastrophe is to scold the victims about climate change?!? guess what…,
1470062822050697218,"RT @QasimRashid: I’m all in to help our Kentucky neighbors.

But just last month @RandPaul voted against the Infrastructure Bill that provi…",
1470062817965330436,"RT @lauriegoering: The poor will continue to pay the costs of climate change unless they get help, says @SaleemulHuq @ICCCAD @iied https://…",
1470062816304447490,RT @our_fish: Watch this: Heart of the Ocean💙: Save the #Ocean to Save the Climate - giant #streetart mural by #BoaMistura in #Vilnius send…,
1470062816090599425,"Climate voters stfu, labor voters rise up https://t.co/ud57xnf2c5",
1470062813737627656,"RT @ElisabethLindbg: Great conversation between @adam_tooze and @LAretakis on Covid crisis, active fiscal policy and climate. https://t.co/…",
1470062813628579842,"@DCFrat0423 @CHelrigel @DebbieSVA @JesseKellyDC Showing empathy? Sent his wife to see parade victims families, didn’t go to Pearl Harbor memorial then tried to promote climate change agenda when people were still finding out if loved ones passed. Don’t remember trump ever being apathetic.",
1470062811451691017,RT @nytimes: Many coal country residents still don’t believe that investments in green technology would provide them with long-term jobs. U…,
1470062808695980044,RT @Riseupmovt: What do we want? CLIMATE JUSTICE When do we want it? NOW https://t.co/FVNe3SzH0B,
1470062805495783432,"RT @Greenpeace: “We cannot to adapt to starvation. We cannot adapt to extinction, we cannot adapt to lost cultures, lost traditions, to los…",
1470062802207445000,RT @dorfman_p: Germany tells France: 'nuclear is not green' https://t.co/xsNWpsRgWj,
1470062801947402242,"RT @NathanMackBrown: ⚠️ WARNING ⚠️ 

Just because our society is traumatized by COVID doesn’t mean 30 tornadoes across six states is normal…",
1470062794112389124,"RT @thebradfordfile: If you're blaming ""climate change"" for some tornadoes before all the dead bodies are found in Kentucky, you are an unh…",
1470062790652182533,"RT @mtgreenee: There is no amount of taxes and government policies that will stop tornadoes.

The climate just changes.

It’s been changing…",
1470062790446657543,RT @disco_socialist: trying to explain to liberals that it's the most vulnerable &amp; marginalized communities who suffer the most during thes…,
1470062783979048964,"@P8R1OT_REDUX To all the idiots in this thread saying tornadoes never happened In DECEMBER until climate change maybe you should read this:

https://t.co/zm7UjsdG9I",
1470062783660060675,"RT @BombshellDAILY: CLIMATE TORNADOES DEVASTATE
250 mile long path of destruction, becomes the new normal. #climate #earth #tragedy #tornad…",
1470062781974020097,"RT @ECOWARRIORSS: Tornadoes are natural events but like floods droughts and wildfires are made worse by climate change 
This is not new nor…",
1470062781432958980,RT @jemolafr8: @Arkypatriot @Sicilianfixer01 Then grandstand for climate change in the wake of death and destruction... Liberalism is a men…,
1470062781202378755,"RT @AnfetaMilan: Hamilton con le sue dichiarazioni ha dimostrato di avere la stessa classe di Schumacher oltre alle sue vittorie. 

Schumi…",
1470062780434640900,@GraphsAndCharts Waw I really wonder to learn  your work and initiative to create awareness on climate change and Environment attention. Keep continues 👍👍👍.#ThankYou,
1470062777700020226,Maybe when you stop climate change this kind of thing won’t happen again. https://t.co/NQzeBpSGYf,
1470062776873672708,RT @CWBOCA: Tornado’s are caused by climate change the same way gun violence is caused by lack of gun laws… 🙄🙄🙄,
1470062776211103744,"@EJames9029 Just one of a never ending list of reminders that they want us dead.  If we were to acquiesce to all their climate demands, they would find another reason to hate is.",
1470062776190214147,"RT @GBullstein: Lewis Hamilton is no longer F1 World Champion due to racism, climate change and Brexit.",
1470062774487240712,RT @thebradfordfile: The same people who can't fix the supply chain claim they can alter global climate.,
1470062768447442947,"RT @ClimateHuman: Everyone, I am begging you: Every time you learn of a new climate-related disaster, please recognize that it will get wor…",
1470062765771567110,"RT @QasimRashid: I’m all in to help our Kentucky neighbors.

But just last month @RandPaul voted against the Infrastructure Bill that provi…",
1470062764966166529,RT @thebradfordfile: The same people who can't fix the supply chain claim they can alter global climate.,
1470062764257333254,"RT @bergerbell: At some point we need to acknowledge that defending even the most absurd, anti-scientific restrictions (here: masks require…",
1470062762743066625,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062759572213760,"RT @CLLFirestone: Social justice, climate activism at the community level, friendship, and hope. Dress Coded is getting a companion #CliFi…",
1470062757848485892,"What caused tornado outbreak? Warm weather a key factor, relationship to climate change unclear https://t.co/Bp1W52bDJ8",
1470062757437317128,RT @ClimateDepot: Biden on tornadoes: ‘We all know everything is more intense when the climate is warming’ – Reality Check: Big tornadoes d…,
1470062755264802824,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062754740555779,@cltbrad @reporter616 @aquiroga72 @FoxNews You are wrong sir.  I deeply care about the people who were affected by the tornadoes.  Read my other posts outside this string.  What I’m trying to say is there’s no proof that this was caused by climate control.  That’s all I’m saying.,
1470062752446169097,"RT @thebradfordfile: If you're blaming ""climate change"" for some tornadoes before all the dead bodies are found in Kentucky, you are an unh…",
1470062751649308680,"What caused tornado outbreak? Warm weather a key factor, relationship to climate change unclear https://t.co/6VWIVxe7x2",
1470062749766070275,"RT @maxboykoff: ""Critical climate justice is as much about development, democracy &amp; citizenship as about int'l politics, financing, geograp…",
1470062743067758596,RT @thebradfordfile: The same people who can't fix the supply chain claim they can alter global climate.,
1470062740597321730,"RT @IOMSudan: 📢As the world marks the International Day for Disaster Risk Reduction, @IOMSudan and @USAIDSavesLives announce the launch of…",
1470062739745878017,RT @lavern_spicer: You gotta laugh that the party that can’t end Covid wants you to believe they can fix climate change AKA WEATHER!🤦🏾‍♀️😂,
1470062737980117001,"RT @JunkScience: WaPo:

Eager climate ambulance-chasing alarm, Page 1

Reluctant reality, Page 14. https://t.co/nLhrhcS7Mc",
1470062735631142913,"RT @Lorenze42: How sad Biden is exploiting the suffering of citizens to further his political agenda; But even sadder, there are people stu…",
1470062735559835650,"RT @Devonian1342: Climate change is natural and, currently (last 150 yrs) is changing very little. There is no emergency. There is no crisi…",
1470062734867939336,"RT @kdnerak33: If you tweet about thoughts and prayers for the victims of a deadly December tornado, but you deny that climate change is re…",
1470062733311848458,@FoxNews Because leftist democrats are a sickening species. They only worship climate change and covid and have no morals or shame.,
1470062733169246217,@JuliaHB1 @smiler676 It’s a wonder he isn’t the one behind climate farce as well!,
1470062729062928388,"RT @HaleyLive: Folks, I’m just going to say it sixty and seventy degree days and tornadoes in December are not normal. The plan to address…",
1470062728694087682,"RT @QNTistheKEY: @lotusctr And, when autoimmunity skyrockets even further in a few years, they will blame it on climate change. Dead seriou…",
1470062723413291010,@Jules31415 To be fair even when weather isn’t severe and acts exactly like it should ie hot summer cold winter they still cry ‘climate change’ …. Used to be global warming but they abandoned that horse bleep after the glaciers didn’t melt,
1470062718703091719,@laurenboebert I agree and Biden also blames climate change for everything @!,
1470062717327208454,RT @MattWalshBlog: One of the reasons the tornado was so uniquely deadly is that it hit a huge factory where many dozens of people happened…,
1470062713841799176,"RT @FordJohnathan5: Democrat Talking Points 

Fasting growing economy in 52 years!
Ended war in Afghan! 
6 million news Jobs!
Reduced Defic…",
1470062711941865479,"@SpeakerPelosi OMG!  The oceans will rise and all the seaside homes will be under water!  Wait a minute, didn’t I see a report you are buying a seaside home in Florida?  I get it, you are just funning us about climate change.  Oh, you are wicked!",
1470062711203639301,"RT @JesseKellyDC: As we speak, wives, fathers, and mothers are finding out their loved ones aren’t ever coming home again in Kentucky.

Joe…",
1470062711182696452,"RT @KenGardner11: When ""climate change"" tries to explain every bad weather event, it actually explains none of them. This is exactly how ju…",
1470062709521588225,"RT @DoregamaViral: #USStorm: Strong winds batter Buffalo. #Windstorm downs trees, shuts highways. Blackout in Over 90,000 houses

#USA #Buf…",
1470062708611588097,"Omicron, Climate Change and Socialism – Socialist Action https://t.co/Kg2X5YNiqz",
1470062701145690115,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062696670318593,RT @MattWalshBlog: One of the reasons the tornado was so uniquely deadly is that it hit a huge factory where many dozens of people happened…,
1470062694870835208,"RT @FordJohnathan5: Democrat Talking Points 

Fasting growing economy in 52 years!
Ended war in Afghan! 
6 million news Jobs!
Reduced Defic…",
1470062694480990209,@TwistedC77 @CBSNews Damn bro you just blew such a huge hole in the climate change theory. 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,
1470062694145400832,"RT @parents4future: ""Everyone, I am begging you: Every time you learn of a new climate-related disaster, please recognize that it will get…",
1470062693117661192,"👇complaints about space tourism being “climate inequitable” carry zero weight from anti-science, anti-nuclear “Red Greens” whose *50 year campaign* against nuclear energy has caused more environmental damage &amp; warming than every single billionaire’s indulgences, ever https://t.co/UNpnRh7cZR",
1470062690567655432,RT @001mellie: I don’t know who needs to hear this but obviously a lot of people do - blood clots and heart attacks are not caused by clima…,
